GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME,TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADLENGTH,DIRNAME,JAM_SPEED,avg_len,avg_time,v1,v2,is_congested
3003.2781,145314,108,33,2018/4/6 0:00,390.0703,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,91.00842727272727,11.82031212121212,7.699325224196767,27.717570807108363,0
3410.4865,145314,109,41,2018/4/6 0:00,435.6002,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,83.18259756097561,10.624395121951219,7.829396083840182,28.185825901824657,0
9434.1147,145314,110,99,2018/4/6 0:00,1184.5474,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,95.29408787878788,11.965125252525251,7.964320127670705,28.67155245961454,0
3502.9273,145314,111,43,2018/4/6 0:00,317.9255,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,81.46342558139534,7.393616279069767,11.018075932883647,39.66507335838113,0
11002.4693,145314,112,94,2018/4/6 0:00,962.7126,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,117.04754574468086,10.241623404255318,11.428612547503795,41.14300517101366,0
9034.6184,145314,113,92,2018/4/6 0:00,901.0338,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,98.20237391304347,9.793845652173914,10.026947268792801,36.09701016765408,0
5566.4315,145314,114,63,2018/4/6 0:00,569.5305,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,88.35605555555556,9.040166666666666,9.773719756887472,35.1853911247949,0
5888.323,145314,115,62,2018/4/6 0:00,769.2507,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,94.97295161290323,12.40726935483871,7.654621568755153,27.55663764751855,0
3769.7783,145314,116,48,2018/4/6 0:00,444.6381,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,78.53704791666667,9.26329375,8.478306964697806,30.5219050729121,0
10263.0165,145314,117,110,2018/4/6 0:00,1158.885,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,93.30015,10.535318181818182,8.855940408237228,31.88138546965402,0
6951.7131,145314,118,77,2018/4/6 0:00,877.1239,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,90.28198831168831,11.391219480519482,7.925577104899318,28.532077577637548,0
9133.6108,145314,119,81,2018/4/6 0:00,887.822,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,112.76062716049383,10.960765432098766,10.287659913811552,37.03557568972159,0
10458.2942,145314,120,114,2018/4/6 0:00,1083.257,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,91.73942280701755,9.502254385964912,9.654490301008902,34.75616508363205,0
7276.8635,145314,121,76,2018/4/6 0:00,637.5904,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,95.74820394736842,8.389347368421053,11.413069425135635,41.08704993048829,0
12094.6739,145314,122,119,2018/4/6 0:00,1173.3595,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,101.63591512605042,9.860163865546218,10.307730836116297,37.10783101001867,0
